Season,HomeTeam,AwayTeam,1HHG,1HAG,1HR,2HHG,2HAG,2HR,FTHG,FTAG,FTR,1HSumGoals,2HSumGoals,FTSumGoals,1HScore,2HScore,FTScore,2.5,Winner,BothScored,2.5/Winner,2.5/BothScored,Winner/BothScored,Result,HalfTvsFullT,2.5/Winner/BothScored
2012-13,Sunderland,Arsenal,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Swansea,QPR,2,0,1,2,1,1,4,1,1,2,3,5,2:0,2:1,4:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:1,1/1,+2.5/1/yes
2012-13,Tottenham,Newcastle,1,1,X,1,0,1,2,1,1,2,1,3,1:1,1:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,Aston Villa,West Ham,0,0,X,2,1,1,2,1,1,0,3,3,0:0,2:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,Man United,Everton,2,0,1,0,0,X,2,0,1,2,0,2,2:0,0:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Liverpool,West Brom,0,0,X,0,2,2,0,2,2,0,2,2,0:0,0:2,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,X/2,-2.5/2/no
2012-13,Liverpool,Swansea,1,0,1,4,0,1,5,0,1,1,4,5,1:0,4:0,5:0,2.5,1,no,+2.5/1,+2.5/no,1/no,5:0,1/1,+2.5/1/no
2012-13,Arsenal,Aston Villa,1,0,1,1,1,X,2,1,1,1,2,3,1:0,1:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Fulham,Stoke,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Norwich,Everton,0,1,2,2,0,1,2,1,1,1,2,3,0:1,2:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,2/1,+2.5/1/yes
2012-13,QPR,Man United,0,1,2,0,1,2,0,2,2,1,1,2,0:1,0:1,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,2/2,-2.5/2/no
2012-13,Reading,Wigan,0,2,2,0,1,2,0,3,2,2,1,3,0:2,0:1,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2012-13,West Brom,Sunderland,1,0,1,1,1,X,2,1,1,1,2,3,1:0,1:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Man City,Chelsea,0,0,X,2,0,1,2,0,1,0,2,2,0:0,2:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,X/1,-2.5/1/no
2012-13,Newcastle,Southampton,2,1,1,2,1,1,4,2,1,3,3,6,2:1,2:1,4:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:2,1/1,+2.5/1/yes
2012-13,West Ham,Tottenham,1,1,X,1,2,2,2,3,2,2,3,5,1:1,1:2,2:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:2,X/2,+2.5/2/yes
2012-13,Chelsea,West Brom,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Everton,Reading,1,0,1,2,1,1,3,1,1,1,3,4,1:0,2:1,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,1/1,+2.5/1/yes
2012-13,Man United,Norwich,1,0,1,3,0,1,4,0,1,1,3,4,1:0,3:0,4:0,2.5,1,no,+2.5/1,+2.5/no,1/no,4:0,1/1,+2.5/1/no
2012-13,Southampton,QPR,1,1,X,0,1,2,1,2,2,2,1,3,1:1,0:1,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,X/2,+2.5/2/yes
2012-13,Stoke,West Ham,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Sunderland,Fulham,1,2,2,1,0,1,2,2,X,3,1,4,1:2,1:0,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,2/X,+2.5/X/yes
2012-13,Swansea,Newcastle,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,Wigan,Liverpool,0,3,2,0,1,2,0,4,2,3,1,4,0:3,0:1,0:4,2.5,2,no,+2.5/2,+2.5/no,2/no,4:0,2/2,+2.5/2/no
2012-13,Tottenham,Arsenal,2,0,1,0,1,2,2,1,1,2,1,3,2:0,0:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Aston Villa,Man City,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Norwich,Southampton,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,QPR,Sunderland,1,1,X,2,0,1,3,1,1,2,2,4,1:1,2:0,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,X/1,+2.5/1/yes
2012-13,Reading,Aston Villa,1,2,2,0,0,X,1,2,2,3,0,3,1:2,0:0,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,2/2,+2.5/2/yes
2012-13,West Brom,Swansea,1,1,X,1,0,1,2,1,1,2,1,3,1:1,1:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,Liverpool,Tottenham,1,1,X,2,1,1,3,2,1,2,3,5,1:1,2:1,3:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:2,X/1,+2.5/1/yes
2012-13,Newcastle,Stoke,0,0,X,2,1,1,2,1,1,0,3,3,0:0,2:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,Aston Villa,QPR,1,1,X,2,1,1,3,2,1,2,3,5,1:1,2:1,3:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:2,X/1,+2.5/1/yes
2012-13,Everton,Man City,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Man United,Reading,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Southampton,Liverpool,2,1,1,1,0,1,3,1,1,3,1,4,2:1,1:0,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,1/1,+2.5/1/yes
2012-13,Stoke,West Brom,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Swansea,Arsenal,0,0,X,0,2,2,0,2,2,0,2,2,0:0,0:2,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,X/2,-2.5/2/no
2012-13,Chelsea,West Ham,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Sunderland,Norwich,1,1,X,0,0,X,1,1,X,2,0,2,1:1,0:0,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Tottenham,Fulham,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2012-13,Wigan,Newcastle,1,0,1,1,1,X,2,1,1,1,2,3,1:0,1:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Arsenal,Reading,1,0,1,3,1,1,4,1,1,1,4,5,1:0,3:1,4:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:1,1/1,+2.5/1/yes
2012-13,Everton,Stoke,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Man City,Newcastle,2,0,1,2,0,1,4,0,1,2,2,4,2:0,2:0,4:0,2.5,1,no,+2.5/1,+2.5/no,1/no,4:0,1/1,+2.5/1/no
2012-13,Southampton,Chelsea,2,1,1,0,0,X,2,1,1,3,0,3,2:1,0:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Sunderland,Man United,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Swansea,Tottenham,0,2,2,1,0,1,1,2,2,2,1,3,0:2,1:0,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,2/2,+2.5/2/yes
2012-13,West Ham,West Brom,2,0,1,1,1,X,3,1,1,2,2,4,2:0,1:1,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,1/1,+2.5/1/yes
2012-13,Wigan,Norwich,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,Aston Villa,Liverpool,1,0,1,0,2,2,1,2,2,1,2,3,1:0,0:2,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,1/2,+2.5/2/yes
2012-13,Fulham,QPR,3,1,1,0,1,2,3,2,1,4,1,5,3:1,0:1,3:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:2,1/1,+2.5/1/yes
2012-13,Norwich,Swansea,1,1,X,1,1,X,2,2,X,2,2,4,1:1,1:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,X/X,+2.5/X/yes
2012-13,Reading,Southampton,0,1,2,0,1,2,0,2,2,1,1,2,0:1,0:1,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,2/2,-2.5/2/no
2012-13,Stoke,Aston Villa,0,1,2,1,2,2,1,3,2,1,3,4,0:1,1:2,1:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:1,2/2,+2.5/2/yes
2012-13,West Brom,Arsenal,0,1,2,1,1,X,1,2,2,1,2,3,0:1,1:1,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,2/2,+2.5/2/yes
2012-13,Chelsea,Sunderland,0,1,2,2,0,1,2,1,1,1,2,3,0:1,2:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,2/1,+2.5/1/yes
2012-13,Liverpool,West Ham,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Newcastle,Fulham,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,QPR,Wigan,0,0,X,1,1,X,1,1,X,0,2,2,0:0,1:1,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Tottenham,Everton,1,1,X,1,1,X,2,2,X,2,2,4,1:1,1:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,X/X,+2.5/X/yes
2012-13,Man United,Man City,0,0,X,1,2,2,1,2,2,0,3,3,0:0,1:2,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,X/2,+2.5/2/yes
2012-13,Arsenal,Norwich,0,0,X,3,1,1,3,1,1,0,4,4,0:0,3:1,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,X/1,+2.5/1/yes
2012-13,Aston Villa,Fulham,0,0,X,1,1,X,1,1,X,0,2,2,0:0,1:1,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Everton,QPR,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Reading,Liverpool,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Southampton,West Ham,0,0,X,1,1,X,1,1,X,0,2,2,0:0,1:1,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Newcastle,Sunderland,0,1,2,0,2,2,0,3,2,1,2,3,0:1,0:2,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2012-13,Stoke,Man United,0,1,2,0,1,2,0,2,2,1,1,2,0:1,0:1,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,2/2,-2.5/2/no
2012-13,Arsenal,Everton,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Fulham,Chelsea,0,2,2,0,1,2,0,3,2,2,1,3,0:2,0:1,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2012-13,Man City,Wigan,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,West Ham,Man United,1,1,X,1,1,X,2,2,X,2,2,4,1:1,1:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,X/X,+2.5/X/yes
2012-13,Fulham,Arsenal,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Norwich,Reading,0,0,X,2,1,1,2,1,1,0,3,3,0:0,2:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,QPR,Stoke,0,1,2,0,1,2,0,2,2,1,1,2,0:1,0:1,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,2/2,-2.5/2/no
2012-13,Sunderland,Everton,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Swansea,Southampton,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,West Brom,Newcastle,0,1,2,1,0,1,1,1,X,1,1,2,0:1,1:0,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,2/X,-2.5/X/yes
2012-13,West Ham,Wigan,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Liverpool,Chelsea,0,1,2,2,1,1,2,2,X,1,3,4,0:1,2:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,2/X,+2.5/X/yes
2012-13,Tottenham,Man City,0,1,2,3,0,1,3,1,1,1,3,4,0:1,3:0,3:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,3:1,2/1,+2.5/1/yes
2012-13,Man United,Aston Villa,3,0,1,0,0,X,3,0,1,3,0,3,3:0,0:0,3:0,2.5,1,no,+2.5/1,+2.5/no,1/no,3:0,1/1,+2.5/1/no
2012-13,Everton,Fulham,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Man City,West Ham,1,0,1,1,1,X,2,1,1,1,2,3,1:0,1:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Newcastle,Liverpool,0,2,2,0,4,2,0,6,2,2,4,6,0:2,0:4,0:6,2.5,2,no,+2.5/2,+2.5/no,2/no,6:0,2/2,+2.5/2/no
2012-13,Southampton,West Brom,0,1,2,0,2,2,0,3,2,1,2,3,0:1,0:2,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2012-13,Stoke,Norwich,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,Wigan,Tottenham,1,1,X,1,1,X,2,2,X,2,2,4,1:1,1:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,X/X,+2.5/X/yes
2012-13,Arsenal,Man United,1,1,X,0,0,X,1,1,X,2,0,2,1:1,0:0,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Chelsea,Swansea,2,0,1,0,0,X,2,0,1,2,0,2,2:0,0:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Reading,QPR,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Aston Villa,Sunderland,2,1,1,4,0,1,6,1,1,3,4,7,2:1,4:0,6:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,6:1,1/1,+2.5/1/yes
2012-13,Fulham,Reading,0,1,2,2,3,2,2,4,2,1,5,6,0:1,2:3,2:4,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,4:2,2/2,+2.5/2/yes
2012-13,Norwich,Aston Villa,0,0,X,1,2,2,1,2,2,0,3,3,0:0,1:2,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,X/2,+2.5/2/yes
2012-13,QPR,Arsenal,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2012-13,Swansea,Man City,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Tottenham,Southampton,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,West Brom,Wigan,1,1,X,1,2,2,2,3,2,2,3,5,1:1,1:2,2:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:2,X/2,+2.5/2/yes
2012-13,West Ham,Newcastle,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Liverpool,Everton,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2012-13,Man United,Chelsea,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2012-13,Sunderland,Stoke,0,1,2,1,0,1,1,1,X,1,1,2,0:1,1:0,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,2/X,-2.5/X/yes
2012-13,Man City,West Brom,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Wigan,Swansea,1,0,1,1,3,2,2,3,2,1,4,5,1:0,1:3,2:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:2,1/2,+2.5/2/yes
2012-13,Chelsea,Tottenham,2,1,1,0,1,2,2,2,X,3,1,4,2:1,0:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,1/X,+2.5/X/yes
2012-13,Aston Villa,Chelsea,1,0,1,0,2,2,1,2,2,1,2,3,1:0,0:2,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,1/2,+2.5/2/yes
2012-13,Everton,West Ham,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2012-13,Fulham,Liverpool,1,1,X,0,2,2,1,3,2,2,2,4,1:1,0:2,1:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:1,X/2,+2.5/2/yes
2012-13,Man United,Swansea,1,0,1,1,1,X,2,1,1,1,2,3,1:0,1:1,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,1/1,+2.5/1/yes
2012-13,Norwich,West Brom,1,0,1,3,0,1,4,0,1,1,3,4,1:0,3:0,4:0,2.5,1,no,+2.5/1,+2.5/no,1/no,4:0,1/1,+2.5/1/no
2012-13,QPR,Newcastle,1,2,2,0,0,X,1,2,2,3,0,3,1:2,0:0,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,2/2,+2.5/2/yes
2012-13,Stoke,Tottenham,1,1,X,0,1,2,1,2,2,2,1,3,1:1,0:1,1:2,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,2:1,X/2,+2.5/2/yes
2012-13,Sunderland,Southampton,0,0,X,1,1,X,1,1,X,0,2,2,0:0,1:1,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Arsenal,Wigan,1,1,X,3,0,1,4,1,1,2,3,5,1:1,3:0,4:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:1,X/1,+2.5/1/yes
2012-13,Reading,Man City,0,1,2,0,1,2,0,2,2,1,1,2,0:1,0:1,0:2,-2.5,2,no,-2.5/2,-2.5/no,2/no,2:0,2/2,-2.5/2/no
2012-13,Chelsea,Everton,1,1,X,1,0,1,2,1,1,2,1,3,1:1,1:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2012-13,Liverpool,QPR,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2012-13,Man City,Norwich,1,1,X,1,2,2,2,3,2,2,3,5,1:1,1:2,2:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:2,X/2,+2.5/2/yes
2012-13,Newcastle,Arsenal,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2012-13,Southampton,Stoke,0,0,X,1,1,X,1,1,X,0,2,2,0:0,1:1,1:1,-2.5,X,yes,-2.5/X,-2.5/yes,X/yes,1:1,X/X,-2.5/X/yes
2012-13,Swansea,Fulham,0,1,2,0,2,2,0,3,2,1,2,3,0:1,0:2,0:3,2.5,2,no,+2.5/2,+2.5/no,2/no,3:0,2/2,+2.5/2/no
2012-13,Tottenham,Sunderland,0,0,X,1,0,1,1,0,1,0,1,1,0:0,1:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,X/1,-2.5/1/no
2012-13,West Brom,Man United,1,3,2,4,2,1,5,5,X,4,6,10,1:3,4:2,5:5,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,5:5,2/X,+2.5/X/yes
2012-13,West Ham,Reading,2,0,1,2,2,X,4,2,1,2,4,6,2:0,2:2,4:2,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,4:2,1/1,+2.5/1/yes
2012-13,Wigan,Aston Villa,2,1,1,0,1,2,2,2,X,3,1,4,2:1,0:1,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,1/X,+2.5/X/yes
2013-14,Arsenal,Aston Villa,1,1,X,0,2,2,1,3,2,2,2,4,1:1,0:2,1:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:1,X/2,+2.5/2/yes
2013-14,Liverpool,Stoke,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2013-14,Norwich,Everton,0,0,X,2,2,X,2,2,X,0,4,4,0:0,2:2,2:2,2.5,X,yes,+2.5/X,+2.5/yes,X/yes,2:2,X/X,+2.5/X/yes
2013-14,Sunderland,Fulham,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2013-14,Swansea,Man United,0,2,2,1,2,2,1,4,2,2,3,5,0:2,1:2,1:4,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,4:1,2/2,+2.5/2/yes
2013-14,West Brom,Southampton,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2013-14,West Ham,Cardiff,1,0,1,1,0,1,2,0,1,1,1,2,1:0,1:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2013-14,Chelsea,Hull,2,0,1,0,0,X,2,0,1,2,0,2,2:0,0:0,2:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,2:0,1/1,-2.5/1/no
2013-14,Crystal Palace,Tottenham,0,0,X,0,1,2,0,1,2,0,1,1,0:0,0:1,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,X/2,-2.5/2/no
2013-14,Man City,Newcastle,2,0,1,2,0,1,4,0,1,2,2,4,2:0,2:0,4:0,2.5,1,no,+2.5/1,+2.5/no,1/no,4:0,1/1,+2.5/1/no
2013-14,Chelsea,Aston Villa,1,1,X,1,0,1,2,1,1,2,1,3,1:1,1:0,2:1,2.5,1,yes,+2.5/1,+2.5/yes,1/yes,2:1,X/1,+2.5/1/yes
2013-14,Aston Villa,Liverpool,0,1,2,0,0,X,0,1,2,1,0,1,0:1,0:0,0:1,-2.5,2,no,-2.5/2,-2.5/no,2/no,1:0,2/2,-2.5/2/no
2013-14,Everton,West Brom,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
2013-14,Fulham,Arsenal,0,2,2,1,1,X,1,3,2,2,2,4,0:2,1:1,1:3,2.5,2,yes,+2.5/2,+2.5/yes,2/yes,3:1,2/2,+2.5/2/yes
2013-14,Hull,Norwich,1,0,1,0,0,X,1,0,1,1,0,1,1:0,0:0,1:0,-2.5,1,no,-2.5/1,-2.5/no,1/no,1:0,1/1,-2.5/1/no
2013-14,Newcastle,West Ham,0,0,X,0,0,X,0,0,X,0,0,0,0:0,0:0,0:0,-2.5,X,no,-2.5/X,-2.5/no,X/no,0:0,X/X,-2.5/X/no
